,payment_type,payment_type_id,payment_type_name
1246,1,1246,Credit card
1247,1,1247,Credit card
1248,1,1248,Credit card
1249,1,1249,Credit card
1250,1,1250,Credit card
1251,1,1251,Credit card
1252,1,1252,Credit card
1253,2,1253,Cash
1254,1,1254,Credit card
1255,1,1255,Credit card
1256,1,1256,Credit card
1257,2,1257,Cash
1258,2,1258,Cash
1259,1,1259,Credit card
1260,1,1260,Credit card
1261,1,1261,Credit card
1262,1,1262,Credit card
1263,2,1263,Cash
1264,1,1264,Credit card
1265,1,1265,Credit card
1266,1,1266,Credit card
1267,1,1267,Credit card
1268,2,1268,Cash
1269,1,1269,Credit card
1270,1,1270,Credit card
1271,1,1271,Credit card
1272,1,1272,Credit card
1273,1,1273,Credit card
1274,1,1274,Credit card
1275,1,1275,Credit card
1276,1,1276,Credit card
1277,1,1277,Credit card
1278,1,1278,Credit card
1279,1,1279,Credit card
1280,2,1280,Cash
1281,2,1281,Cash
1282,1,1282,Credit card
1283,1,1283,Credit card
1284,2,1284,Cash
1285,1,1285,Credit card
1286,1,1286,Credit card
1287,2,1287,Cash
1288,1,1288,Credit card
1289,2,1289,Cash
1290,1,1290,Credit card
1291,1,1291,Credit card
1292,1,1292,Credit card
1293,1,1293,Credit card
1294,2,1294,Cash
1295,2,1295,Cash
1296,2,1296,Cash
1297,2,1297,Cash
1298,1,1298,Credit card
1299,1,1299,Credit card
1300,1,1300,Credit card
1301,1,1301,Credit card
1302,2,1302,Cash
1303,1,1303,Credit card
1304,2,1304,Cash
1305,2,1305,Cash
1306,1,1306,Credit card
1307,1,1307,Credit card
1308,1,1308,Credit card
1309,2,1309,Cash
1310,2,1310,Cash
1311,1,1311,Credit card
1312,1,1312,Credit card
1313,1,1313,Credit card
1314,2,1314,Cash
1315,1,1315,Credit card
1316,1,1316,Credit card
1317,1,1317,Credit card
1318,2,1318,Cash
1319,1,1319,Credit card
1320,1,1320,Credit card
1321,1,1321,Credit card
1322,2,1322,Cash
1323,2,1323,Cash
1324,1,1324,Credit card
1325,1,1325,Credit card
1326,1,1326,Credit card
1327,2,1327,Cash
1328,1,1328,Credit card
1329,1,1329,Credit card
1330,1,1330,Credit card
1331,2,1331,Cash
1332,2,1332,Cash
1333,2,1333,Cash
1334,1,1334,Credit card
1335,2,1335,Cash
1336,1,1336,Credit card
1337,1,1337,Credit card
1338,1,1338,Credit card
1339,1,1339,Credit card
1340,1,1340,Credit card
1341,2,1341,Cash
1342,1,1342,Credit card
1343,1,1343,Credit card
1344,1,1344,Credit card
1345,1,1345,Credit card
1346,2,1346,Cash
1347,2,1347,Cash
1348,1,1348,Credit card
1349,1,1349,Credit card
1350,1,1350,Credit card
1351,1,1351,Credit card
1352,1,1352,Credit card
1353,1,1353,Credit card
1354,2,1354,Cash
1355,1,1355,Credit card
1356,1,1356,Credit card
1357,2,1357,Cash
1358,1,1358,Credit card
1359,2,1359,Cash
1360,1,1360,Credit card
1361,2,1361,Cash
1362,1,1362,Credit card
1363,1,1363,Credit card
1364,1,1364,Credit card
1365,1,1365,Credit card
1366,1,1366,Credit card
1367,2,1367,Cash
1368,1,1368,Credit card
1369,1,1369,Credit card
1370,1,1370,Credit card
1371,1,1371,Credit card
1372,2,1372,Cash
1373,2,1373,Cash
1374,2,1374,Cash
1375,1,1375,Credit card
1376,2,1376,Cash
1377,1,1377,Credit card
1378,1,1378,Credit card
1379,1,1379,Credit card
1380,2,1380,Cash
1381,1,1381,Credit card
1382,2,1382,Cash
1383,2,1383,Cash
1384,1,1384,Credit card
1385,1,1385,Credit card
1386,1,1386,Credit card
1387,1,1387,Credit card
1388,1,1388,Credit card
1389,2,1389,Cash
1390,1,1390,Credit card
1391,1,1391,Credit card
1392,1,1392,Credit card
1393,1,1393,Credit card
1394,2,1394,Cash
1395,2,1395,Cash
1396,1,1396,Credit card
1397,2,1397,Cash
1398,1,1398,Credit card
1399,1,1399,Credit card
1400,2,1400,Cash
1401,2,1401,Cash
1402,2,1402,Cash
1403,1,1403,Credit card
1404,1,1404,Credit card
1405,1,1405,Credit card
1406,1,1406,Credit card
1407,2,1407,Cash
1408,1,1408,Credit card
1409,2,1409,Cash
1410,1,1410,Credit card
1411,2,1411,Cash
1412,1,1412,Credit card
1413,1,1413,Credit card
1414,2,1414,Cash
1415,1,1415,Credit card
1416,1,1416,Credit card
1417,1,1417,Credit card
1418,1,1418,Credit card
1419,1,1419,Credit card
1420,1,1420,Credit card
1421,2,1421,Cash
1422,1,1422,Credit card
1423,1,1423,Credit card
1424,1,1424,Credit card
1425,2,1425,Cash
1426,1,1426,Credit card
1427,1,1427,Credit card
1428,1,1428,Credit card
1429,1,1429,Credit card
1430,1,1430,Credit card
1431,1,1431,Credit card
1432,2,1432,Cash
1433,1,1433,Credit card
1434,1,1434,Credit card
1435,1,1435,Credit card
1436,2,1436,Cash
1437,1,1437,Credit card
1438,1,1438,Credit card
1439,1,1439,Credit card
1440,2,1440,Cash
1441,1,1441,Credit card
1442,2,1442,Cash
1443,1,1443,Credit card
1444,2,1444,Cash
1445,2,1445,Cash
1446,1,1446,Credit card
1447,1,1447,Credit card
1448,2,1448,Cash
1449,1,1449,Credit card
1450,2,1450,Cash
1451,1,1451,Credit card
1452,1,1452,Credit card
1453,2,1453,Cash
1454,1,1454,Credit card
1455,1,1455,Credit card
1456,2,1456,Cash
1457,2,1457,Cash
1458,2,1458,Cash
1459,1,1459,Credit card
1460,1,1460,Credit card
1461,1,1461,Credit card
1462,1,1462,Credit card
1463,1,1463,Credit card
1464,2,1464,Cash
1465,1,1465,Credit card
1466,1,1466,Credit card
1467,2,1467,Cash
1468,1,1468,Credit card
1469,1,1469,Credit card
1470,1,1470,Credit card
1471,1,1471,Credit card
1472,1,1472,Credit card
1473,1,1473,Credit card
1474,2,1474,Cash
1475,1,1475,Credit card
1476,1,1476,Credit card
1477,2,1477,Cash
1478,1,1478,Credit card
1479,1,1479,Credit card
1480,1,1480,Credit card
1481,1,1481,Credit card
1482,2,1482,Cash
1483,1,1483,Credit card
1484,1,1484,Credit card
1485,2,1485,Cash
1486,1,1486,Credit card
1487,2,1487,Cash
1488,1,1488,Credit card
1489,1,1489,Credit card
1490,1,1490,Credit card
1491,1,1491,Credit card
1492,2,1492,Cash
1493,1,1493,Credit card
1494,1,1494,Credit card
1495,1,1495,Credit card
1496,1,1496,Credit card
1497,1,1497,Credit card
1498,2,1498,Cash
1499,1,1499,Credit card
1500,1,1500,Credit card
1501,1,1501,Credit card
1502,1,1502,Credit card
1503,2,1503,Cash
1504,1,1504,Credit card
1505,1,1505,Credit card
1506,2,1506,Cash
1507,1,1507,Credit card
1508,2,1508,Cash
1509,1,1509,Credit card
1510,1,1510,Credit card
1511,1,1511,Credit card
1512,1,1512,Credit card
1513,2,1513,Cash
1514,1,1514,Credit card
1515,1,1515,Credit card
1516,1,1516,Credit card
1517,1,1517,Credit card
1518,1,1518,Credit card
1519,1,1519,Credit card
1520,2,1520,Cash
1521,1,1521,Credit card
1522,1,1522,Credit card
1523,2,1523,Cash
1524,1,1524,Credit card
1525,1,1525,Credit card
1526,2,1526,Cash
1527,1,1527,Credit card
1528,2,1528,Cash
1529,1,1529,Credit card
1530,2,1530,Cash
1531,2,1531,Cash
1532,1,1532,Credit card
1533,2,1533,Cash
1534,1,1534,Credit card
1535,1,1535,Credit card
1536,1,1536,Credit card
1537,2,1537,Cash
1538,2,1538,Cash
1539,1,1539,Credit card
1540,1,1540,Credit card
1541,1,1541,Credit card
1542,2,1542,Cash
1543,1,1543,Credit card
1544,2,1544,Cash
1545,1,1545,Credit card
1546,1,1546,Credit card
1547,1,1547,Credit card
1548,1,1548,Credit card
1549,1,1549,Credit card
1550,1,1550,Credit card
1551,1,1551,Credit card
1552,1,1552,Credit card
1553,1,1553,Credit card
1554,2,1554,Cash
1555,2,1555,Cash
1556,1,1556,Credit card
1557,1,1557,Credit card
1558,1,1558,Credit card
1559,1,1559,Credit card
1560,1,1560,Credit card
1561,2,1561,Cash
1562,2,1562,Cash
1563,2,1563,Cash
1564,1,1564,Credit card
1565,2,1565,Cash
1566,1,1566,Credit card
1567,1,1567,Credit card
1568,1,1568,Credit card
1569,1,1569,Credit card
1570,1,1570,Credit card
1571,2,1571,Cash
1572,1,1572,Credit card
1573,1,1573,Credit card
1574,1,1574,Credit card
1575,1,1575,Credit card
1576,1,1576,Credit card
1577,2,1577,Cash
1578,1,1578,Credit card
1579,1,1579,Credit card
1580,1,1580,Credit card
1581,1,1581,Credit card
1582,1,1582,Credit card
1583,1,1583,Credit card
1584,2,1584,Cash
1585,2,1585,Cash
1586,1,1586,Credit card
1587,1,1587,Credit card
1588,1,1588,Credit card
1589,1,1589,Credit card
1590,1,1590,Credit card
1591,1,1591,Credit card
1592,2,1592,Cash
1593,1,1593,Credit card
1594,1,1594,Credit card
1595,1,1595,Credit card
1596,1,1596,Credit card
1597,2,1597,Cash
1598,2,1598,Cash
1599,2,1599,Cash
1600,1,1600,Credit card
1601,2,1601,Cash
1602,1,1602,Credit card
1603,1,1603,Credit card
1604,1,1604,Credit card
1605,1,1605,Credit card
1606,1,1606,Credit card
1607,1,1607,Credit card
1608,1,1608,Credit card
1609,1,1609,Credit card
1610,2,1610,Cash
1611,2,1611,Cash
1612,1,1612,Credit card
1613,1,1613,Credit card
1614,2,1614,Cash
1615,1,1615,Credit card
1616,1,1616,Credit card
1617,2,1617,Cash
1618,2,1618,Cash
1619,1,1619,Credit card
1620,1,1620,Credit card
1621,1,1621,Credit card
1622,1,1622,Credit card
1623,2,1623,Cash
1624,1,1624,Credit card
1625,2,1625,Cash
1626,2,1626,Cash
1627,2,1627,Cash
1628,2,1628,Cash
1629,1,1629,Credit card
1630,1,1630,Credit card
1631,2,1631,Cash
1632,1,1632,Credit card
1633,1,1633,Credit card
1634,1,1634,Credit card
1635,1,1635,Credit card
1636,1,1636,Credit card
1637,2,1637,Cash
1638,2,1638,Cash
1639,1,1639,Credit card
1640,1,1640,Credit card
1641,1,1641,Credit card
1642,1,1642,Credit card
1643,1,1643,Credit card
1644,1,1644,Credit card
1645,1,1645,Credit card
1646,1,1646,Credit card
1647,1,1647,Credit card
1648,1,1648,Credit card
1649,2,1649,Cash
1650,1,1650,Credit card
1651,1,1651,Credit card
1652,1,1652,Credit card
1653,2,1653,Cash
1654,1,1654,Credit card
1655,1,1655,Credit card
1656,2,1656,Cash
1657,2,1657,Cash
1658,1,1658,Credit card
1659,1,1659,Credit card
1660,2,1660,Cash
1661,2,1661,Cash
1662,1,1662,Credit card
1663,2,1663,Cash
1664,1,1664,Credit card
1665,1,1665,Credit card
1666,1,1666,Credit card
1667,1,1667,Credit card
1668,1,1668,Credit card
1669,1,1669,Credit card
1670,2,1670,Cash
1671,1,1671,Credit card
1672,2,1672,Cash
1673,1,1673,Credit card
1674,1,1674,Credit card
1675,1,1675,Credit card
1676,1,1676,Credit card
1677,1,1677,Credit card
1678,1,1678,Credit card
1679,1,1679,Credit card
1680,1,1680,Credit card
1681,1,1681,Credit card
1682,1,1682,Credit card
1683,1,1683,Credit card
1684,2,1684,Cash
1685,2,1685,Cash
1686,1,1686,Credit card
1687,2,1687,Cash
1688,1,1688,Credit card
1689,2,1689,Cash
1690,1,1690,Credit card
1691,2,1691,Cash
1692,1,1692,Credit card
1693,2,1693,Cash
1694,1,1694,Credit card
1695,1,1695,Credit card
1696,2,1696,Cash
1697,1,1697,Credit card
1698,1,1698,Credit card
1699,1,1699,Credit card
1700,1,1700,Credit card
1701,1,1701,Credit card
1702,1,1702,Credit card
1703,2,1703,Cash
1704,1,1704,Credit card
1705,1,1705,Credit card
1706,1,1706,Credit card
1707,1,1707,Credit card
1708,1,1708,Credit card
1709,1,1709,Credit card
1710,1,1710,Credit card
1711,2,1711,Cash
1712,1,1712,Credit card
1713,1,1713,Credit card
1714,1,1714,Credit card
1715,1,1715,Credit card
1716,1,1716,Credit card
1717,1,1717,Credit card
1718,1,1718,Credit card
1719,2,1719,Cash
1720,2,1720,Cash
1721,1,1721,Credit card
1722,1,1722,Credit card
1723,2,1723,Cash
1724,1,1724,Credit card
1725,2,1725,Cash
1726,1,1726,Credit card
1727,1,1727,Credit card
1728,1,1728,Credit card
1729,1,1729,Credit card
1730,1,1730,Credit card
1731,2,1731,Cash
1732,1,1732,Credit card
1733,1,1733,Credit card
1734,2,1734,Cash
1735,1,1735,Credit card
1736,1,1736,Credit card
1737,1,1737,Credit card
1738,1,1738,Credit card
1739,1,1739,Credit card
1740,1,1740,Credit card
1741,1,1741,Credit card
1742,2,1742,Cash
1743,1,1743,Credit card
1744,2,1744,Cash
1745,1,1745,Credit card
1746,1,1746,Credit card
1747,1,1747,Credit card
1748,2,1748,Cash
1749,2,1749,Cash
1750,2,1750,Cash
1751,1,1751,Credit card
1752,2,1752,Cash
1753,1,1753,Credit card
1754,2,1754,Cash
1755,2,1755,Cash
1756,2,1756,Cash
1757,1,1757,Credit card
1758,1,1758,Credit card
1759,1,1759,Credit card
1760,1,1760,Credit card
1761,2,1761,Cash
1762,1,1762,Credit card
1763,1,1763,Credit card
1764,1,1764,Credit card
1765,1,1765,Credit card
1766,1,1766,Credit card
1767,2,1767,Cash
1768,1,1768,Credit card
1769,1,1769,Credit card
1770,1,1770,Credit card
1771,2,1771,Cash
1772,1,1772,Credit card
1773,1,1773,Credit card
1774,1,1774,Credit card
1775,1,1775,Credit card
1776,1,1776,Credit card
1777,2,1777,Cash
1778,2,1778,Cash
1779,1,1779,Credit card
1780,2,1780,Cash
1781,1,1781,Credit card
1782,1,1782,Credit card
1783,1,1783,Credit card
1784,1,1784,Credit card
1785,1,1785,Credit card
1786,2,1786,Cash
1787,1,1787,Credit card
1788,1,1788,Credit card
1789,1,1789,Credit card
1790,1,1790,Credit card
1791,1,1791,Credit card
1792,1,1792,Credit card
1793,1,1793,Credit card
1794,1,1794,Credit card
1795,2,1795,Cash
1796,1,1796,Credit card
1797,1,1797,Credit card
1798,1,1798,Credit card
1799,2,1799,Cash
1800,1,1800,Credit card
1801,1,1801,Credit card
1802,1,1802,Credit card
1803,1,1803,Credit card
1804,1,1804,Credit card
1805,1,1805,Credit card
1806,1,1806,Credit card
1807,1,1807,Credit card
1808,2,1808,Cash
1809,1,1809,Credit card
1810,2,1810,Cash
1811,1,1811,Credit card
1812,1,1812,Credit card
1813,1,1813,Credit card
1814,1,1814,Credit card
1815,2,1815,Cash
1816,1,1816,Credit card
1817,2,1817,Cash
1818,1,1818,Credit card
1819,2,1819,Cash
1820,2,1820,Cash
1821,1,1821,Credit card
1822,2,1822,Cash
1823,2,1823,Cash
1824,1,1824,Credit card
1825,1,1825,Credit card
1826,2,1826,Cash
1827,1,1827,Credit card
1828,1,1828,Credit card
1829,2,1829,Cash
1830,1,1830,Credit card
1831,1,1831,Credit card
1832,1,1832,Credit card
1833,1,1833,Credit card
1834,1,1834,Credit card
1835,2,1835,Cash
1836,1,1836,Credit card
1837,2,1837,Cash
1838,2,1838,Cash
1839,1,1839,Credit card
1840,1,1840,Credit card
1841,1,1841,Credit card
1842,1,1842,Credit card
1843,1,1843,Credit card
1844,1,1844,Credit card
1845,1,1845,Credit card
1846,2,1846,Cash
1847,1,1847,Credit card
1848,2,1848,Cash
1849,1,1849,Credit card
1850,1,1850,Credit card
1851,1,1851,Credit card
1852,1,1852,Credit card
1853,1,1853,Credit card
1854,2,1854,Cash
1855,2,1855,Cash
1856,1,1856,Credit card
1857,1,1857,Credit card
1858,1,1858,Credit card
1859,1,1859,Credit card
1860,2,1860,Cash
1861,1,1861,Credit card
1862,1,1862,Credit card
1863,1,1863,Credit card
1864,1,1864,Credit card
1865,1,1865,Credit card
1866,2,1866,Cash
1867,2,1867,Cash
1868,1,1868,Credit card
1869,1,1869,Credit card
1870,2,1870,Cash
1871,1,1871,Credit card
1872,2,1872,Cash
1873,1,1873,Credit card
1874,1,1874,Credit card
1875,2,1875,Cash
1876,1,1876,Credit card
1877,1,1877,Credit card
1878,1,1878,Credit card
1879,1,1879,Credit card
1880,1,1880,Credit card
1881,1,1881,Credit card
1882,1,1882,Credit card
1883,1,1883,Credit card
1884,2,1884,Cash
1885,1,1885,Credit card
1886,1,1886,Credit card
1887,1,1887,Credit card
1888,1,1888,Credit card
1889,1,1889,Credit card
1890,1,1890,Credit card
1891,1,1891,Credit card
1892,1,1892,Credit card
1893,1,1893,Credit card
1894,1,1894,Credit card
1895,2,1895,Cash
1896,1,1896,Credit card
1897,2,1897,Cash
1898,1,1898,Credit card
1899,2,1899,Cash
1900,1,1900,Credit card
1901,2,1901,Cash
1902,2,1902,Cash
1903,2,1903,Cash
1904,2,1904,Cash
1905,1,1905,Credit card
1906,1,1906,Credit card
1907,1,1907,Credit card
1908,1,1908,Credit card
1909,1,1909,Credit card
1910,1,1910,Credit card
1911,1,1911,Credit card
1912,1,1912,Credit card
1913,2,1913,Cash
1914,1,1914,Credit card
1915,1,1915,Credit card
1916,1,1916,Credit card
1917,1,1917,Credit card
1918,1,1918,Credit card
1919,1,1919,Credit card
1920,1,1920,Credit card
1921,1,1921,Credit card
1922,1,1922,Credit card
1923,1,1923,Credit card
1924,2,1924,Cash
1925,1,1925,Credit card
1926,2,1926,Cash
1927,2,1927,Cash
1928,1,1928,Credit card
1929,2,1929,Cash
1930,1,1930,Credit card
1931,2,1931,Cash
1932,2,1932,Cash
1933,1,1933,Credit card
1934,1,1934,Credit card
1935,2,1935,Cash
1936,1,1936,Credit card
1937,1,1937,Credit card
1938,1,1938,Credit card
1939,1,1939,Credit card
1940,1,1940,Credit card
1941,1,1941,Credit card
1942,1,1942,Credit card
1943,1,1943,Credit card
1944,2,1944,Cash
1945,2,1945,Cash
1946,1,1946,Credit card
1947,1,1947,Credit card
1948,1,1948,Credit card
1949,1,1949,Credit card
1950,2,1950,Cash
1951,1,1951,Credit card
1952,1,1952,Credit card
1953,1,1953,Credit card
1954,2,1954,Cash
1955,1,1955,Credit card
1956,2,1956,Cash
1957,1,1957,Credit card
1958,2,1958,Cash
1959,1,1959,Credit card
1960,1,1960,Credit card
1961,2,1961,Cash
1962,1,1962,Credit card
1963,2,1963,Cash
1964,1,1964,Credit card
1965,1,1965,Credit card
1966,2,1966,Cash
1967,1,1967,Credit card
1968,1,1968,Credit card
1969,1,1969,Credit card
1970,1,1970,Credit card
1971,2,1971,Cash
1972,2,1972,Cash
1973,1,1973,Credit card
1974,2,1974,Cash
1975,2,1975,Cash
1976,2,1976,Cash
1977,2,1977,Cash
1978,1,1978,Credit card
1979,1,1979,Credit card
1980,1,1980,Credit card
1981,2,1981,Cash
1982,1,1982,Credit card
1983,2,1983,Cash
1984,1,1984,Credit card
1985,1,1985,Credit card
1986,1,1986,Credit card
1987,1,1987,Credit card
1988,1,1988,Credit card
1989,1,1989,Credit card
1990,1,1990,Credit card
1991,1,1991,Credit card
1992,1,1992,Credit card
1993,1,1993,Credit card
1994,1,1994,Credit card
1995,1,1995,Credit card
1996,1,1996,Credit card
1997,1,1997,Credit card
1998,1,1998,Credit card
1999,1,1999,Credit card
2000,1,2000,Credit card
2001,2,2001,Cash
2002,1,2002,Credit card
2003,1,2003,Credit card
2004,1,2004,Credit card
2005,1,2005,Credit card
2006,1,2006,Credit card
2007,1,2007,Credit card
2008,1,2008,Credit card
2009,1,2009,Credit card
2010,1,2010,Credit card
2011,1,2011,Credit card
2012,1,2012,Credit card
2013,2,2013,Cash
2014,1,2014,Credit card
2015,1,2015,Credit card
2016,2,2016,Cash
2017,1,2017,Credit card
2018,1,2018,Credit card
2019,1,2019,Credit card
2020,1,2020,Credit card
2021,2,2021,Cash
2022,1,2022,Credit card
2023,1,2023,Credit card
2024,2,2024,Cash
2025,2,2025,Cash
2026,1,2026,Credit card
2027,1,2027,Credit card
2028,1,2028,Credit card
2029,1,2029,Credit card
2030,1,2030,Credit card
2031,1,2031,Credit card
2032,1,2032,Credit card
2033,1,2033,Credit card
2034,1,2034,Credit card
2035,1,2035,Credit card
2036,2,2036,Cash
2037,1,2037,Credit card
2038,2,2038,Cash
2039,1,2039,Credit card
2040,1,2040,Credit card
