,rate_code_id,RatecodeID,rate_code_name
1138,1138,1,Standard rate
1139,1139,1,Standard rate
1140,1140,1,Standard rate
1141,1141,1,Standard rate
1142,1142,1,Standard rate
1143,1143,1,Standard rate
1144,1144,2,JFK
1145,1145,1,Standard rate
1146,1146,1,Standard rate
1147,1147,1,Standard rate
1148,1148,1,Standard rate
1149,1149,1,Standard rate
1150,1150,1,Standard rate
1151,1151,1,Standard rate
1152,1152,1,Standard rate
1153,1153,1,Standard rate
1154,1154,1,Standard rate
1155,1155,1,Standard rate
1156,1156,1,Standard rate
1157,1157,1,Standard rate
1158,1158,1,Standard rate
1159,1159,1,Standard rate
1160,1160,1,Standard rate
1161,1161,1,Standard rate
1162,1162,2,JFK
1163,1163,1,Standard rate
1164,1164,1,Standard rate
1165,1165,1,Standard rate
1166,1166,1,Standard rate
1167,1167,1,Standard rate
1168,1168,1,Standard rate
1169,1169,1,Standard rate
1170,1170,1,Standard rate
1171,1171,1,Standard rate
1172,1172,1,Standard rate
1173,1173,1,Standard rate
1174,1174,1,Standard rate
1175,1175,1,Standard rate
1176,1176,1,Standard rate
1177,1177,1,Standard rate
1178,1178,1,Standard rate
1179,1179,1,Standard rate
1180,1180,1,Standard rate
1181,1181,1,Standard rate
1182,1182,1,Standard rate
1183,1183,1,Standard rate
1184,1184,1,Standard rate
1185,1185,1,Standard rate
1186,1186,1,Standard rate
1187,1187,1,Standard rate
1188,1188,1,Standard rate
1189,1189,1,Standard rate
1190,1190,1,Standard rate
1191,1191,1,Standard rate
1192,1192,1,Standard rate
1193,1193,1,Standard rate
1194,1194,1,Standard rate
1195,1195,1,Standard rate
1196,1196,1,Standard rate
1197,1197,1,Standard rate
1198,1198,1,Standard rate
1199,1199,1,Standard rate
1200,1200,1,Standard rate
1201,1201,1,Standard rate
1202,1202,1,Standard rate
1203,1203,1,Standard rate
1204,1204,2,JFK
1205,1205,1,Standard rate
1206,1206,1,Standard rate
1207,1207,1,Standard rate
1208,1208,1,Standard rate
1209,1209,1,Standard rate
1210,1210,1,Standard rate
1211,1211,1,Standard rate
1212,1212,1,Standard rate
1213,1213,1,Standard rate
1214,1214,1,Standard rate
1215,1215,1,Standard rate
1216,1216,1,Standard rate
1217,1217,1,Standard rate
1218,1218,1,Standard rate
1219,1219,1,Standard rate
1220,1220,1,Standard rate
1221,1221,1,Standard rate
1222,1222,1,Standard rate
1223,1223,1,Standard rate
1224,1224,1,Standard rate
1225,1225,1,Standard rate
1226,1226,1,Standard rate
1227,1227,2,JFK
1228,1228,1,Standard rate
1229,1229,1,Standard rate
1230,1230,1,Standard rate
1231,1231,1,Standard rate
1232,1232,1,Standard rate
1233,1233,1,Standard rate
1234,1234,1,Standard rate
1235,1235,1,Standard rate
1236,1236,1,Standard rate
1237,1237,1,Standard rate
1238,1238,1,Standard rate
1239,1239,2,JFK
1240,1240,1,Standard rate
1241,1241,1,Standard rate
1242,1242,1,Standard rate
1243,1243,1,Standard rate
1244,1244,1,Standard rate
1245,1245,1,Standard rate
1246,1246,1,Standard rate
1247,1247,1,Standard rate
1248,1248,1,Standard rate
1249,1249,1,Standard rate
1250,1250,1,Standard rate
1251,1251,1,Standard rate
1252,1252,1,Standard rate
1253,1253,1,Standard rate
1254,1254,1,Standard rate
1255,1255,1,Standard rate
1256,1256,1,Standard rate
1257,1257,1,Standard rate
1258,1258,1,Standard rate
1259,1259,1,Standard rate
1260,1260,1,Standard rate
1261,1261,1,Standard rate
1262,1262,1,Standard rate
1263,1263,1,Standard rate
1264,1264,1,Standard rate
1265,1265,1,Standard rate
1266,1266,1,Standard rate
1267,1267,1,Standard rate
1268,1268,1,Standard rate
1269,1269,1,Standard rate
1270,1270,1,Standard rate
1271,1271,1,Standard rate
1272,1272,1,Standard rate
1273,1273,1,Standard rate
1274,1274,1,Standard rate
1275,1275,1,Standard rate
1276,1276,1,Standard rate
1277,1277,1,Standard rate
1278,1278,1,Standard rate
1279,1279,1,Standard rate
1280,1280,1,Standard rate
1281,1281,1,Standard rate
1282,1282,1,Standard rate
1283,1283,1,Standard rate
1284,1284,1,Standard rate
1285,1285,1,Standard rate
1286,1286,1,Standard rate
1287,1287,1,Standard rate
1288,1288,1,Standard rate
1289,1289,1,Standard rate
1290,1290,1,Standard rate
1291,1291,1,Standard rate
1292,1292,1,Standard rate
1293,1293,1,Standard rate
1294,1294,1,Standard rate
1295,1295,1,Standard rate
1296,1296,1,Standard rate
1297,1297,1,Standard rate
1298,1298,1,Standard rate
1299,1299,1,Standard rate
1300,1300,1,Standard rate
1301,1301,1,Standard rate
1302,1302,1,Standard rate
1303,1303,1,Standard rate
1304,1304,1,Standard rate
1305,1305,1,Standard rate
1306,1306,1,Standard rate
1307,1307,1,Standard rate
1308,1308,1,Standard rate
1309,1309,1,Standard rate
1310,1310,1,Standard rate
1311,1311,1,Standard rate
1312,1312,1,Standard rate
1313,1313,1,Standard rate
1314,1314,1,Standard rate
1315,1315,1,Standard rate
1316,1316,1,Standard rate
1317,1317,1,Standard rate
1318,1318,1,Standard rate
1319,1319,1,Standard rate
1320,1320,1,Standard rate
1321,1321,1,Standard rate
1322,1322,1,Standard rate
1323,1323,1,Standard rate
1324,1324,1,Standard rate
1325,1325,1,Standard rate
1326,1326,1,Standard rate
1327,1327,1,Standard rate
1328,1328,1,Standard rate
1329,1329,1,Standard rate
1330,1330,1,Standard rate
1331,1331,1,Standard rate
1332,1332,1,Standard rate
1333,1333,1,Standard rate
1334,1334,1,Standard rate
1335,1335,1,Standard rate
1336,1336,1,Standard rate
1337,1337,2,JFK
1338,1338,1,Standard rate
1339,1339,1,Standard rate
1340,1340,1,Standard rate
1341,1341,1,Standard rate
1342,1342,1,Standard rate
1343,1343,1,Standard rate
1344,1344,1,Standard rate
1345,1345,1,Standard rate
1346,1346,1,Standard rate
1347,1347,1,Standard rate
1348,1348,1,Standard rate
1349,1349,1,Standard rate
1350,1350,1,Standard rate
1351,1351,1,Standard rate
1352,1352,1,Standard rate
1353,1353,1,Standard rate
1354,1354,1,Standard rate
1355,1355,1,Standard rate
1356,1356,1,Standard rate
1357,1357,1,Standard rate
1358,1358,1,Standard rate
1359,1359,1,Standard rate
1360,1360,2,JFK
1361,1361,1,Standard rate
1362,1362,1,Standard rate
1363,1363,1,Standard rate
1364,1364,1,Standard rate
1365,1365,1,Standard rate
1366,1366,1,Standard rate
1367,1367,1,Standard rate
1368,1368,1,Standard rate
1369,1369,1,Standard rate
1370,1370,1,Standard rate
1371,1371,1,Standard rate
1372,1372,1,Standard rate
1373,1373,1,Standard rate
1374,1374,1,Standard rate
1375,1375,1,Standard rate
1376,1376,1,Standard rate
1377,1377,1,Standard rate
1378,1378,1,Standard rate
1379,1379,1,Standard rate
1380,1380,1,Standard rate
1381,1381,1,Standard rate
1382,1382,1,Standard rate
1383,1383,1,Standard rate
1384,1384,1,Standard rate
1385,1385,1,Standard rate
1386,1386,1,Standard rate
1387,1387,1,Standard rate
1388,1388,1,Standard rate
1389,1389,2,JFK
1390,1390,1,Standard rate
1391,1391,1,Standard rate
1392,1392,1,Standard rate
1393,1393,1,Standard rate
1394,1394,1,Standard rate
1395,1395,1,Standard rate
1396,1396,1,Standard rate
1397,1397,1,Standard rate
1398,1398,1,Standard rate
1399,1399,1,Standard rate
1400,1400,1,Standard rate
1401,1401,1,Standard rate
1402,1402,1,Standard rate
1403,1403,1,Standard rate
1404,1404,1,Standard rate
1405,1405,1,Standard rate
1406,1406,1,Standard rate
1407,1407,1,Standard rate
1408,1408,1,Standard rate
1409,1409,1,Standard rate
1410,1410,1,Standard rate
1411,1411,1,Standard rate
1412,1412,1,Standard rate
1413,1413,1,Standard rate
1414,1414,1,Standard rate
1415,1415,1,Standard rate
1416,1416,1,Standard rate
1417,1417,1,Standard rate
1418,1418,1,Standard rate
1419,1419,1,Standard rate
1420,1420,1,Standard rate
1421,1421,1,Standard rate
1422,1422,1,Standard rate
1423,1423,1,Standard rate
1424,1424,1,Standard rate
1425,1425,1,Standard rate
1426,1426,1,Standard rate
1427,1427,1,Standard rate
1428,1428,1,Standard rate
1429,1429,2,JFK
1430,1430,1,Standard rate
1431,1431,1,Standard rate
1432,1432,1,Standard rate
1433,1433,1,Standard rate
1434,1434,1,Standard rate
1435,1435,1,Standard rate
1436,1436,1,Standard rate
1437,1437,1,Standard rate
1438,1438,1,Standard rate
1439,1439,1,Standard rate
1440,1440,1,Standard rate
1441,1441,1,Standard rate
1442,1442,1,Standard rate
1443,1443,1,Standard rate
1444,1444,1,Standard rate
1445,1445,1,Standard rate
1446,1446,1,Standard rate
1447,1447,1,Standard rate
1448,1448,1,Standard rate
1449,1449,1,Standard rate
1450,1450,1,Standard rate
1451,1451,1,Standard rate
1452,1452,1,Standard rate
1453,1453,1,Standard rate
1454,1454,1,Standard rate
1455,1455,1,Standard rate
1456,1456,1,Standard rate
1457,1457,1,Standard rate
1458,1458,1,Standard rate
1459,1459,1,Standard rate
1460,1460,1,Standard rate
1461,1461,1,Standard rate
1462,1462,1,Standard rate
1463,1463,1,Standard rate
1464,1464,1,Standard rate
1465,1465,1,Standard rate
1466,1466,1,Standard rate
1467,1467,1,Standard rate
1468,1468,1,Standard rate
1469,1469,1,Standard rate
1470,1470,1,Standard rate
1471,1471,1,Standard rate
1472,1472,1,Standard rate
1473,1473,1,Standard rate
1474,1474,1,Standard rate
1475,1475,1,Standard rate
1476,1476,1,Standard rate
1477,1477,1,Standard rate
1478,1478,1,Standard rate
1479,1479,1,Standard rate
1480,1480,1,Standard rate
1481,1481,1,Standard rate
1482,1482,1,Standard rate
1483,1483,1,Standard rate
1484,1484,1,Standard rate
1485,1485,1,Standard rate
1486,1486,2,JFK
1487,1487,1,Standard rate
1488,1488,1,Standard rate
1489,1489,1,Standard rate
1490,1490,2,JFK
1491,1491,1,Standard rate
1492,1492,1,Standard rate
1493,1493,1,Standard rate
1494,1494,1,Standard rate
1495,1495,1,Standard rate
1496,1496,1,Standard rate
1497,1497,1,Standard rate
1498,1498,1,Standard rate
1499,1499,1,Standard rate
1500,1500,1,Standard rate
1501,1501,1,Standard rate
1502,1502,1,Standard rate
1503,1503,1,Standard rate
1504,1504,1,Standard rate
1505,1505,1,Standard rate
1506,1506,1,Standard rate
1507,1507,1,Standard rate
1508,1508,1,Standard rate
1509,1509,1,Standard rate
1510,1510,1,Standard rate
1511,1511,1,Standard rate
1512,1512,1,Standard rate
1513,1513,1,Standard rate
1514,1514,1,Standard rate
1515,1515,1,Standard rate
1516,1516,1,Standard rate
1517,1517,1,Standard rate
1518,1518,1,Standard rate
1519,1519,1,Standard rate
1520,1520,1,Standard rate
1521,1521,1,Standard rate
1522,1522,1,Standard rate
1523,1523,1,Standard rate
1524,1524,1,Standard rate
1525,1525,1,Standard rate
1526,1526,1,Standard rate
1527,1527,1,Standard rate
1528,1528,1,Standard rate
1529,1529,1,Standard rate
1530,1530,1,Standard rate
1531,1531,1,Standard rate
1532,1532,1,Standard rate
1533,1533,1,Standard rate
1534,1534,2,JFK
1535,1535,1,Standard rate
1536,1536,1,Standard rate
1537,1537,1,Standard rate
1538,1538,1,Standard rate
1539,1539,1,Standard rate
1540,1540,1,Standard rate
1541,1541,1,Standard rate
1542,1542,1,Standard rate
1543,1543,1,Standard rate
1544,1544,1,Standard rate
1545,1545,3,Newark
1546,1546,1,Standard rate
1547,1547,1,Standard rate
1548,1548,1,Standard rate
1549,1549,1,Standard rate
1550,1550,1,Standard rate
1551,1551,1,Standard rate
1552,1552,1,Standard rate
1553,1553,1,Standard rate
1554,1554,1,Standard rate
1555,1555,1,Standard rate
1556,1556,1,Standard rate
1557,1557,1,Standard rate
1558,1558,1,Standard rate
1559,1559,1,Standard rate
1560,1560,1,Standard rate
1561,1561,1,Standard rate
1562,1562,1,Standard rate
1563,1563,1,Standard rate
1564,1564,1,Standard rate
1565,1565,1,Standard rate
1566,1566,1,Standard rate
1567,1567,1,Standard rate
1568,1568,1,Standard rate
1569,1569,1,Standard rate
1570,1570,1,Standard rate
1571,1571,1,Standard rate
1572,1572,1,Standard rate
1573,1573,1,Standard rate
1574,1574,1,Standard rate
1575,1575,1,Standard rate
1576,1576,1,Standard rate
1577,1577,1,Standard rate
1578,1578,1,Standard rate
1579,1579,1,Standard rate
1580,1580,1,Standard rate
1581,1581,1,Standard rate
1582,1582,1,Standard rate
1583,1583,1,Standard rate
1584,1584,1,Standard rate
1585,1585,1,Standard rate
1586,1586,1,Standard rate
1587,1587,1,Standard rate
1588,1588,1,Standard rate
1589,1589,1,Standard rate
1590,1590,1,Standard rate
1591,1591,1,Standard rate
1592,1592,1,Standard rate
1593,1593,1,Standard rate
1594,1594,1,Standard rate
1595,1595,1,Standard rate
1596,1596,1,Standard rate
1597,1597,1,Standard rate
1598,1598,1,Standard rate
1599,1599,1,Standard rate
1600,1600,1,Standard rate
1601,1601,1,Standard rate
1602,1602,1,Standard rate
1603,1603,1,Standard rate
1604,1604,1,Standard rate
1605,1605,1,Standard rate
1606,1606,1,Standard rate
1607,1607,1,Standard rate
1608,1608,1,Standard rate
1609,1609,1,Standard rate
1610,1610,1,Standard rate
1611,1611,1,Standard rate
1612,1612,1,Standard rate
1613,1613,1,Standard rate
1614,1614,1,Standard rate
1615,1615,1,Standard rate
1616,1616,1,Standard rate
1617,1617,1,Standard rate
1618,1618,1,Standard rate
1619,1619,1,Standard rate
1620,1620,1,Standard rate
1621,1621,1,Standard rate
1622,1622,1,Standard rate
1623,1623,1,Standard rate
1624,1624,1,Standard rate
1625,1625,1,Standard rate
1626,1626,1,Standard rate
1627,1627,1,Standard rate
1628,1628,1,Standard rate
1629,1629,1,Standard rate
1630,1630,1,Standard rate
1631,1631,1,Standard rate
1632,1632,1,Standard rate
1633,1633,1,Standard rate
1634,1634,1,Standard rate
1635,1635,1,Standard rate
1636,1636,1,Standard rate
1637,1637,1,Standard rate
1638,1638,1,Standard rate
1639,1639,1,Standard rate
1640,1640,1,Standard rate
1641,1641,1,Standard rate
1642,1642,1,Standard rate
1643,1643,1,Standard rate
1644,1644,1,Standard rate
1645,1645,1,Standard rate
1646,1646,1,Standard rate
1647,1647,1,Standard rate
1648,1648,1,Standard rate
1649,1649,1,Standard rate
1650,1650,1,Standard rate
1651,1651,1,Standard rate
1652,1652,1,Standard rate
1653,1653,1,Standard rate
1654,1654,1,Standard rate
1655,1655,1,Standard rate
1656,1656,1,Standard rate
1657,1657,1,Standard rate
1658,1658,1,Standard rate
1659,1659,1,Standard rate
1660,1660,1,Standard rate
1661,1661,1,Standard rate
1662,1662,1,Standard rate
1663,1663,1,Standard rate
1664,1664,1,Standard rate
1665,1665,1,Standard rate
1666,1666,1,Standard rate
1667,1667,1,Standard rate
1668,1668,1,Standard rate
1669,1669,1,Standard rate
1670,1670,1,Standard rate
1671,1671,1,Standard rate
1672,1672,1,Standard rate
1673,1673,1,Standard rate
1674,1674,1,Standard rate
1675,1675,1,Standard rate
1676,1676,1,Standard rate
1677,1677,1,Standard rate
1678,1678,1,Standard rate
1679,1679,1,Standard rate
1680,1680,1,Standard rate
1681,1681,1,Standard rate
1682,1682,1,Standard rate
1683,1683,1,Standard rate
1684,1684,1,Standard rate
1685,1685,1,Standard rate
1686,1686,1,Standard rate
1687,1687,1,Standard rate
1688,1688,1,Standard rate
1689,1689,1,Standard rate
1690,1690,1,Standard rate
1691,1691,1,Standard rate
1692,1692,1,Standard rate
1693,1693,1,Standard rate
1694,1694,1,Standard rate
1695,1695,1,Standard rate
1696,1696,1,Standard rate
1697,1697,1,Standard rate
1698,1698,1,Standard rate
1699,1699,1,Standard rate
1700,1700,1,Standard rate
1701,1701,1,Standard rate
1702,1702,1,Standard rate
1703,1703,1,Standard rate
1704,1704,1,Standard rate
1705,1705,1,Standard rate
1706,1706,1,Standard rate
1707,1707,1,Standard rate
1708,1708,1,Standard rate
1709,1709,1,Standard rate
1710,1710,1,Standard rate
1711,1711,1,Standard rate
1712,1712,1,Standard rate
1713,1713,1,Standard rate
1714,1714,1,Standard rate
1715,1715,1,Standard rate
1716,1716,1,Standard rate
1717,1717,1,Standard rate
1718,1718,1,Standard rate
1719,1719,1,Standard rate
1720,1720,1,Standard rate
1721,1721,1,Standard rate
1722,1722,1,Standard rate
1723,1723,1,Standard rate
1724,1724,1,Standard rate
1725,1725,1,Standard rate
1726,1726,1,Standard rate
1727,1727,1,Standard rate
1728,1728,1,Standard rate
1729,1729,1,Standard rate
1730,1730,1,Standard rate
1731,1731,1,Standard rate
1732,1732,1,Standard rate
1733,1733,1,Standard rate
1734,1734,1,Standard rate
1735,1735,1,Standard rate
1736,1736,1,Standard rate
1737,1737,1,Standard rate
1738,1738,1,Standard rate
1739,1739,1,Standard rate
1740,1740,1,Standard rate
1741,1741,1,Standard rate
1742,1742,1,Standard rate
1743,1743,1,Standard rate
1744,1744,1,Standard rate
1745,1745,1,Standard rate
1746,1746,1,Standard rate
1747,1747,1,Standard rate
1748,1748,1,Standard rate
1749,1749,1,Standard rate
1750,1750,1,Standard rate
1751,1751,1,Standard rate
1752,1752,1,Standard rate
1753,1753,1,Standard rate
1754,1754,1,Standard rate
1755,1755,1,Standard rate
1756,1756,1,Standard rate
1757,1757,1,Standard rate
1758,1758,1,Standard rate
1759,1759,1,Standard rate
1760,1760,1,Standard rate
1761,1761,1,Standard rate
1762,1762,1,Standard rate
1763,1763,1,Standard rate
1764,1764,1,Standard rate
1765,1765,1,Standard rate
1766,1766,1,Standard rate
1767,1767,1,Standard rate
